ano_cal;fonte;base_legal;uf_beneficiario;munic_beneficiario;qtde_beneficiarios;vl_total_doacao;vl_total_dedutivel
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ARARAQUARA - SP;2;360810,7;360810,7
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ARACARIGUAMA - SP;1;48692;48692
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ARACATUBA - SP;1;251552,28;251552,28
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ARACOIABA DA SERRA - SP;1;2550;2550
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ARTUR NOGUEIRA - SP;1;35900;35900
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ASSIS - SP;2;505243,01;505243,01
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ATIBAIA - SP;1;600;600
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BARIRI - SP;1;48693,25;48693,25
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BARRETOS - SP;1;3997665,9;3997665,9
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BARUERI - SP;1;261450;261450
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BASTOS - SP;1;67581,71;67581,71
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BATATAIS - SP;1;21182;21182
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BAURU - SP;1;365027,96;365027,96
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BEBEDOURO - SP;1;520540,12;520540,12
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BERTIOGA - SP;1;4557,02;4557,02
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BIRIGUI - SP;1;135677,96;135677,96
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BOCAINA - SP;1;3400;3400
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BOTUCATU - SP;1;26180;26180
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BRAGANCA PAULISTA - SP;1;81000;81000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BROTAS - SP;1;46300;46300
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BURITAMA - SP;1;111769,98;111769,98
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BURITIZAL - SP;1;10000;10000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;BALSAMO - SP;1;80000;80000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CABREUVA - SP;1;29000;29000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CAJURU - SP;1;22500;22500
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CAMPINAS - SP;1;5132601,96;5132601,96
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CAMPO LIMPO PAULISTA - SP;1;91550;91550
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CANITAR - SP;1;9000;9000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CAPIVARI - SP;1;53873,93;53873,93
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CARAPICUIBA - SP;1;281019,2;281019,2
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CASA BRANCA - SP;1;66700;66700
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CATANDUVA - SP;1;98758,11;98758,11
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CEDRAL - SP;1;10000;10000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CERQUILHO - SP;1;82195,06;82195,06
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CHARQUEADA - SP;1;15050;15050
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CHAVANTES - SP;1;29250;29250
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;COLINA - SP;1;32940;32940
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CORDEIROPOLIS - SP;1;138210;138210
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;COTIA - SP;1;263477,13;263477,13
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CRAVINHOS - SP;1;46210;46210
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CUBATAO - SP;1;753962,13;753962,13
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;CANDIDO MOTA - SP;1;34100;34100
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;DESCALVADO - SP;1;186641,73;186641,73
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;DIADEMA - SP;1;242633;242633
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;DOBRADA - SP;1;12000;12000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;DRACENA - SP;1;44078,4;44078,4
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;DUARTINA - SP;1;200;200
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;EMBU DAS ARTES - SP;1;767647,75;767647,75
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ESPIRITO SANTO DO PINHAL - SP;1;239655,86;239655,86
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ESTIVA GERBI - SP;1;8936,6;8936,6
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;FARTURA - SP;1;10162,6;10162,6
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;FERNANDOPOLIS - SP;1;98600;98600
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;FERRAZ DE VASCONCELOS - SP;1;66849,2;66849,2
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;FLORIDA PAULISTA - SP;1;1865;1865
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;FRANCA - SP;1;263815,87;263815,87
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;GARCA - SP;1;33210;33210
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;GUAPIACU - SP;1;10736,7;10736,7
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;GUARANTA - SP;1;7000;7000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;GUARARAPES - SP;1;30500;30500
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;GUARATINGUETA - SP;1;249316,69;249316,69
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;GUARACAI - SP;1;15000;15000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;GUARIBA - SP;2;16200;16200
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;GUARUJA - SP;1;837733;837733
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;GUARULHOS - SP;1;563130,44;563130,44
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;GUARA - SP;1;14000;14000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;GUATAPARA - SP;1;10400;10400
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;GUAIRA - SP;1;82066,46;82066,46
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;HOLAMBRA - SP;1;1690;1690
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;HORTOLANDIA - SP;1;244264,66;244264,66
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;IACANGA - SP;1;111050;111050
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;IBIRAREMA - SP;1;1;1
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;IBITINGA - SP;1;108140;108140
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;IEPE - SP;1;57500;57500
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;IGARAPAVA - SP;1;20835;20835
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;IGARACU DO TIETE - SP;1;207200;207200
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;IGUAPE - SP;1;42335,85;42335,85
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;INDAIATUBA - SP;1;499479,38;499479,38
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;IPAUSSU - SP;1;1500;1500
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;IPUA - SP;1;16300;16300
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;IRACEMAPOLIS - SP;1;44410;44410
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITAJOBI - SP;1;11500;11500
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITANHAEM - SP;1;85634,5;85634,5
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITAPECERICA DA SERRA - SP;1;259700;259700
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITAPETININGA - SP;1;181013,69;181013,69
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITAPEVA - SP;1;76200;76200
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITAPIRA - SP;1;203440;203440
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITAPUI - SP;1;46500;46500
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITARARE - SP;1;27294,77;27294,77
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITARIRI - SP;1;45837,5;45837,5
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITATIBA - SP;1;151030;151030
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITIRAPINA - SP;1;82077,8;82077,8
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITU - SP;1;275649,03;275649,03
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITUPEVA - SP;1;25000;25000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITUVERAVA - SP;1;76037,5;76037,5
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ITAPOLIS - SP;1;500;500
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;JABOTICABAL - SP;1;145111,22;145111,22
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;JACAREI - SP;1;110000;110000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;JAGUARIUNA - SP;1;10430,29;10430,29
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;JALES - SP;1;2250;2250
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;JARDINOPOLIS - SP;1;3000;3000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;JAU - SP;1;11301,88;11301,88
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;JUNDIAI - SP;1;529040,56;529040,56
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;JUNQUEIROPOLIS - SP;1;18780,84;18780,84
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;JUQUITIBA - SP;1;150800;150800
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;JUQUIA - SP;1;53029,3;53029,3
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;LEME - SP;1;75931,96;75931,96
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;LENCOIS PAULISTA - SP;1;169367,66;169367,66
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;LIMEIRA - SP;1;373057,14;373057,14
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;LINS - SP;1;111270,95;111270,95
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;LORENA - SP;1;7740,05;7740,05
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;LUIS ANTONIO - SP;1;92500;92500
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MACATUBA - SP;1;93240;93240
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MANDURI - SP;1;9500;9500
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MARILIA - SP;1;52662,8;52662,8
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MATAO - SP;1;81460;81460
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MAUA - SP;1;545012;545012
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MIGUELOPOLIS - SP;1;85809,41;85809,41
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MIRA ESTRELA - SP;1;4000;4000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MIRANDOPOLIS - SP;1;1300;1300
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MOCOCA - SP;1;1058036,39;1058036,39
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MOGI DAS CRUZES - SP;1;23247,39;23247,39
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MOGI-GUACU - SP;1;86466,7;86466,7
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MONGAGUA - SP;1;10370,5;10370,5
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MONTE ALTO - SP;1;35450;35450
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MONTE APRAZIVEL - SP;2;10000;10000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MONTE AZUL PAULISTA - SP;1;41000;41000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MORRO AGUDO - SP;1;13210,19;13210,19
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;MOGI MIRIM - SP;1;138035,7;138035,7
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;NOVA GRANADA - SP;1;14000;14000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;NOVA INDEPENDENCIA - SP;1;41400;41400
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;NOVO HORIZONTE - SP;1;38900;38900
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;NUPORANGA - SP;1;13500;13500
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;OLIMPIA - SP;1;79320;79320
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;ORLANDIA - SP;1;250349;250349
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;OSASCO - SP;1;3823221,17;3823221,17
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;OSVALDO CRUZ - SP;1;45775,56;45775,56
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;OURINHOS - SP;2;62117,41;62117,41
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PALMARES PAULISTA - SP;1;19500;19500
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PARAGUACU PAULISTA - SP;1;262800;262800
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PAULISTANIA - SP;1;53450;53450
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PEDERNEIRAS - SP;1;5000;5000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PENAPOLIS - SP;1;12637;12637
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PERUIBE - SP;1;180944,42;180944,42
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PIEDADE - SP;1;10900;10900
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PILAR DO SUL - SP;1;30277,27;30277,27
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PINDAMONHANGABA - SP;1;357690;357690
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PIQUETE - SP;1;1400;1400
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PIRACAIA - SP;1;600;600
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PIRACICABA - SP;1;419846,88;419846,88
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PIRAJU - SP;1;7700;7700
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PIRAJUI - SP;1;27000;27000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PIRANGI - SP;1;22158,61;22158,61
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PIRAPORA DO BOM JESUS - SP;1;102110;102110
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PIRASSUNUNGA - SP;1;15195;15195
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PITANGUEIRAS - SP;1;103720;103720
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;POMPEIA - SP;1;80000;80000
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PONTAL - SP;1;102907;102907
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PORTO FELIZ - SP;1;114470;114470
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PORTO FERREIRA - SP;1;28000,4;28000,4
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PRADOPOLIS - SP;1;26400;26400
2009;FUNDO CRIANCA E ADOLESC.;INCISO I, ART.12, LEI 9.250/1995 E ART 260, LEI 8.069/1991;SP;PRAIA GRANDE - SP;1;47187;47187
